acci_ref,loc_east_osgr,loc_nor_osgr,longitude,latitude,date,_months_,day_of_week,time,hour_of_day,time_category,loc_auth_ons_distr,first_road_class,first_road_num,road_type,speed_limit,junc_detail,sec_road_class,ped_cross_hum_con,ped_cross_phy_facil,light_con,weath_con,road_surf_con,spec_con_site,carri_haz,urb_or_rur_area,did_poli_offi_att,tru_road_flag,lsoa_of_acc_loc,num_of_casu,num_of_vehi,acci_severity
451080923,519028,143001,-0.298689,51.173866,8/26/2021,aug,5,0:45:00,0,night,E07000210,6,0,6,40,0,0,0,0,6,1,1,0,0,2,1,2,E01030515,3,1,2
451081185,528061,151366,-0.16656,51.247097,8/26/2021,aug,5,10:05:00,10,morni,E07000211,6,0,6,30,9,6,0,8,1,1,1,0,0,1,1,2,E01030619,1,1,2
451081236,502136,167169,-0.533338,51.394375,8/26/2021,aug,5,7:55:00,7,morni,E07000212,1,25,3,70,0,0,0,0,1,1,1,0,0,2,3,1,E01030656,1,2,3
451081246,523257,158305,-0.232962,51.310519,8/24/2021,aug,3,11:49:00,11,morni,E07000211,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030642,1,1,2
451081330,524021,157948,-0.222131,51.307145,8/26/2021,aug,5,16:30:00,16,after,E07000211,3,240,6,30,0,0,0,0,1,1,1,0,0,2,3,2,E01030592,1,2,2
451081344,492827,161525,-0.668571,51.345237,8/25/2021,aug,4,17:53:00,17,after,E07000214,4,311,6,50,3,6,0,0,1,1,1,0,0,2,1,2,E01030806,2,2,3
451081533,482163,145516,-0.825323,51.202955,8/27/2021,aug,6,10:50:00,10,morni,E07000216,6,0,3,70,9,3,0,0,1,1,1,0,0,2,1,2,E01030886,1,2,3
451081651,510300,166469,-0.416256,51.386556,8/23/2021,aug,2,15:40:00,15,after,E07000207,6,0,6,20,0,0,0,0,1,1,1,0,0,1,3,2,E01030358,1,2,3
451081662,483904,146183,-0.800253,51.208699,8/27/2021,aug,6,18:02:00,18,eveni,E07000216,3,31,3,40,6,6,0,5,1,1,1,0,0,2,1,2,E01030889,1,1,3
451081685,531066,140556,-0.127471,51.149262,8/27/2021,aug,6,16:00:00,16,after,E07000215,6,0,6,40,0,0,0,0,1,1,1,0,2,2,1,2,E01030819,1,1,2
451081695,504317,171963,-0.500591,51.43707,8/27/2021,aug,6,19:45:00,19,eveni,E07000213,3,30,3,30,0,0,0,0,1,1,1,0,0,1,1,1,E01030734,1,2,3
451081714,517559,156831,-0.315161,51.298475,8/25/2021,aug,4,15:38:00,15,after,E07000210,1,25,3,70,0,0,0,0,1,1,1,0,0,1,1,1,E01030554,1,3,3
451081716,506969,164761,-0.464621,51.371841,8/27/2021,aug,6,22:40:00,22,eveni,E07000207,6,0,6,30,9,6,0,0,4,1,1,0,0,1,1,2,E01030374,2,2,3
451081717,520436,160775,-0.272583,51.333322,8/25/2021,aug,4,18:45:00,18,eveni,E07000208,4,280,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030403,1,2,3
451081720,520584,155609,-0.272205,51.28686,8/26/2021,aug,5,15:35:00,15,after,E07000210,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030524,2,3,3
451081732,504326,171969,-0.50046,51.437122,8/14/2021,aug,7,13:22:00,13,after,E07000213,3,30,3,30,0,0,0,0,1,1,1,4,0,1,1,1,E01030734,1,2,3
451081743,509843,164709,-0.423364,51.370825,8/27/2021,aug,6,22:15:00,22,eveni,E07000207,3,317,1,30,1,4,0,0,4,1,1,0,0,1,1,2,E01030314,1,2,3
451081747,503975,157261,-0.509804,51.30498,8/27/2021,aug,6,12:47:00,12,after,E07000209,6,0,6,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030458,1,2,3
451081749,487981,155896,-0.739519,51.295405,8/27/2021,aug,6,8:35:00,8,morni,E07000214,6,0,1,30,1,6,0,0,1,1,1,0,0,1,3,2,E01030782,1,2,3
451081750,535009,152840,-0.066515,51.258742,8/27/2021,aug,6,10:03:00,10,morni,E07000215,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030824,3,2,2
451081781,499022,149404,-0.583007,51.235234,8/27/2021,aug,6,14:15:00,14,after,E07000209,3,31,6,20,1,6,0,0,1,1,1,0,0,1,2,2,E01030448,1,2,2
451081795,484792,149557,-0.786747,51.2389,8/28/2021,aug,7,12:17:00,12,after,E07000216,3,325,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030890,1,3,2
451081815,508601,164904,-0.441141,51.372816,8/28/2021,aug,7,13:30:00,13,after,E07000207,3,3050,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030339,1,2,3
451081937,540149,147770,0.005118,51.211942,8/29/2021,aug,1,5:45:00,5,night,E07000215,6,0,6,60,0,0,0,0,1,1,1,0,0,2,1,2,E01030834,1,1,3
451081949,499779,151014,-0.57172,51.249574,8/26/2021,aug,5,16:00:00,16,after,E07000209,3,320,1,30,1,3,0,0,1,1,1,0,0,1,3,2,E01030484,1,2,2
451081983,505637,169791,-0.482255,51.417302,8/29/2021,aug,1,3:30:00,3,night,E07000213,4,377,6,30,3,6,0,0,7,1,1,0,0,2,1,2,E01030721,1,1,3
451082030,486327,159264,-0.762421,51.325935,8/28/2021,aug,7,10:00:00,10,morni,E07000214,6,0,1,30,1,6,0,0,4,1,1,0,0,1,3,2,E01030803,1,1,3
451082050,529871,154735,-0.139419,51.276966,8/29/2021,aug,1,21:30:00,21,eveni,E07000211,6,0,6,60,0,0,0,0,6,1,1,0,0,2,1,2,E01030598,1,1,3
451082125,501793,167938,-0.538046,51.401349,8/29/2021,aug,1,13:00:00,13,after,E07000212,1,25,3,70,0,0,0,0,1,1,1,0,0,2,2,1,E01030685,1,3,3
451082142,512230,153494,-0.392612,51.269555,8/30/2021,aug,2,13:14:00,13,after,E07000209,3,246,6,40,0,0,0,0,1,1,1,0,0,1,1,2,E01030447,1,2,3
451082217,508131,153691,-0.451286,51.272118,8/29/2021,aug,1,0:49:00,0,night,E07000209,6,0,6,30,0,0,0,0,6,1,1,0,0,2,1,2,E01030441,1,2,3
451082233,486203,159171,-0.764223,51.325118,8/31/2021,aug,3,2:36:00,2,night,E07000214,3,331,3,50,6,6,2,5,4,1,1,0,0,1,1,2,E01030803,1,1,3
451082476,514785,156480,-0.355045,51.295886,8/31/2021,aug,3,12:35:00,12,after,E07000210,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030542,1,2,3
451082593,517869,138775,-0.316643,51.136122,8/31/2021,aug,3,19:25:00,19,eveni,E07000210,6,0,6,60,0,0,0,0,1,1,1,0,0,2,1,2,E01030529,3,3,2
451082708,493583,148340,-0.661169,51.226587,9/1/2021,sep,4,7:25:00,7,morni,E07000209,4,3000,6,50,0,0,0,0,1,1,1,0,0,2,1,2,E01030471,1,2,3
451082898,513072,158542,-0.378951,51.314762,9/1/2021,sep,4,12:11:00,12,after,E07000207,3,245,6,40,3,6,0,0,1,1,1,0,0,2,1,2,E01030343,1,2,2
451082975,536868,152907,-0.039864,51.258902,9/1/2021,sep,4,8:56:00,8,morni,E07000215,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030838,2,2,3
451082977,507656,171045,-0.45285,51.428194,9/1/2021,sep,4,18:00:00,18,eveni,E07000213,4,378,6,30,6,6,0,5,1,1,1,0,0,1,1,2,E01030702,1,3,2
451082979,504279,166838,-0.502644,51.39101,8/19/2021,aug,5,18:00:00,18,eveni,E07000212,4,375,6,20,9,6,0,0,1,1,1,0,0,1,3,2,E01030653,1,1,3
451082985,517083,140132,-0.327432,51.14848,9/1/2021,sep,4,13:52:00,13,after,E07000210,6,0,6,30,0,0,0,0,1,1,2,7,0,2,1,2,E01030529,1,1,2
451083009,493874,161630,-0.653515,51.346009,9/1/2021,sep,4,15:00:00,15,after,E07000214,3,322,6,40,1,4,0,8,1,1,1,0,0,2,1,2,E01030806,1,2,3
451083011,501237,159907,-0.548319,51.329259,9/1/2021,sep,4,17:40:00,17,after,E07000217,3,320,6,50,7,6,0,0,1,1,1,0,0,1,1,2,E01030964,4,2,3
451083066,513133,146137,-0.381994,51.203249,8/26/2021,aug,5,15:07:00,15,after,E07000210,6,0,6,60,0,0,0,0,1,1,1,7,0,2,1,2,E01030555,1,2,3
451083203,488427,150066,-0.734563,51.242925,9/2/2021,sep,5,9:23:00,9,morni,E07000209,3,323,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030424,1,2,3
451083353,516483,149362,-0.333019,51.231564,9/2/2021,sep,5,14:45:00,14,after,E07000210,3,25,6,30,3,6,0,0,1,1,1,0,0,1,2,2,E01030534,1,3,3
451083373,519802,146947,-0.286309,51.209171,9/2/2021,sep,5,16:35:00,16,after,E07000210,6,0,6,40,9,6,0,0,1,1,1,0,0,2,1,2,E01030527,2,2,3
451083377,528885,145149,-0.156992,51.191037,9/2/2021,sep,5,17:46:00,17,after,E07000211,6,0,6,40,3,6,0,0,1,1,1,0,0,2,1,2,E01030580,1,2,3
451083378,496512,158624,-0.616464,51.318546,9/2/2021,sep,5,15:25:00,15,after,E07000217,6,0,6,30,0,0,0,4,1,1,1,0,0,1,1,2,E01030977,2,1,2
451083393,488008,155902,-0.73913,51.295455,9/2/2021,sep,5,18:42:00,18,eveni,E07000214,3,331,3,70,0,0,0,0,1,1,1,0,0,1,1,2,E01030782,1,1,3
451083412,504491,171979,-0.498084,51.437182,9/1/2021,sep,4,19:40:00,19,eveni,E07000213,6,0,6,30,3,3,0,4,1,1,1,0,0,1,1,2,E01030734,1,2,2
451083469,495894,157010,-0.625763,51.304141,7/29/2021,jul,5,18:31:00,18,eveni,E07000217,3,322,6,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030944,1,2,2
451083605,486873,159206,-0.754601,51.325331,9/3/2021,sep,6,9:02:00,9,morni,E07000214,4,3411,6,30,1,4,0,8,1,1,1,0,0,1,1,2,E01030803,1,3,3
451083642,488231,158983,-0.735172,51.323117,9/2/2021,sep,5,14:00:00,14,after,E07000214,3,325,6,40,0,0,0,0,1,1,1,0,0,1,1,2,E01030791,1,1,3
451083660,533086,155863,-0.092932,51.286362,9/2/2021,sep,5,19:20:00,19,eveni,E07000215,4,2031,6,30,0,0,0,8,1,1,1,0,0,1,3,2,E01030848,1,1,3
451083671,494811,158591,-0.640874,51.318535,9/3/2021,sep,6,10:15:00,10,morni,E07000214,6,0,6,20,0,0,0,0,1,1,1,0,0,2,2,2,E01030761,1,1,3
451083676,509261,154211,-0.434935,51.276576,9/1/2021,sep,4,12:45:00,12,after,E07000209,4,2039,6,30,3,6,0,0,1,1,1,0,0,2,3,2,E01030445,1,2,3
451083750,490266,148300,-0.70867,51.226761,9/3/2021,sep,6,18:27:00,18,eveni,E07000209,3,31,3,70,0,0,0,0,1,1,1,0,0,2,1,2,E01030471,2,1,3
451083762,498009,144722,-0.598791,51.193321,9/3/2021,sep,6,21:40:00,21,eveni,E07000216,6,0,6,30,3,3,0,0,4,1,1,0,0,1,1,2,E01030921,3,4,2
451083764,502262,172826,-0.529897,51.445202,9/3/2021,sep,6,23:01:00,23,eveni,E07000213,1,25,7,60,1,3,0,0,4,1,1,0,0,2,1,1,E01030735,1,2,3
451083767,525014,160763,-0.206906,51.332227,9/3/2021,sep,6,15:20:00,15,after,E07000211,3,217,3,60,0,0,0,0,1,1,1,0,0,1,1,2,E01030604,1,1,3
451083775,510811,158840,-0.411287,51.317885,9/3/2021,sep,6,22:16:00,22,eveni,E07000207,5,0,6,40,9,6,0,0,6,1,1,0,0,2,1,2,E01030302,1,1,3
451083783,501277,158420,-0.548167,51.315885,9/3/2021,sep,6,23:01:00,23,eveni,E07000217,6,0,6,30,3,6,0,0,4,1,1,0,0,1,1,2,E01030988,1,2,3
451083840,530969,142942,-0.12799,51.170728,9/3/2021,sep,6,10:37:00,10,morni,E07000215,1,23,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030817,2,2,3
451083870,505022,165696,-0.492307,51.380608,9/4/2021,sep,7,13:00:00,13,after,E07000212,3,317,1,30,1,6,0,0,1,1,1,0,0,2,3,2,E01030651,1,2,3
451083893,525642,159802,-0.198235,51.323452,9/3/2021,sep,6,18:35:00,18,eveni,E07000211,4,2217,6,30,3,6,0,0,1,1,1,0,0,1,3,2,E01030561,1,2,3
451083895,506350,161298,-0.474544,51.340829,9/4/2021,sep,7,18:41:00,18,eveni,E07000217,3,245,6,30,1,6,0,1,1,1,1,0,0,1,1,2,E01030950,1,2,3
451083902,534082,155631,-0.078746,51.284043,9/4/2021,sep,7,17:28:00,17,after,E07000215,4,2208,6,30,0,0,0,1,1,1,1,0,0,1,1,2,E01030850,1,2,3
451083907,490989,163190,-0.694528,51.360502,9/4/2021,sep,7,20:25:00,20,eveni,E07000214,3,30,3,40,6,4,0,8,4,1,1,0,0,2,1,2,E01030759,1,2,3
451083908,503438,171782,-0.513286,51.435604,9/4/2021,sep,7,20:08:00,20,eveni,E07000213,6,0,1,30,1,6,0,0,4,1,1,0,0,1,1,2,E01030736,2,2,2
451083917,504598,151020,-0.502694,51.248767,9/4/2021,sep,7,19:04:00,19,eveni,E07000209,3,246,3,50,6,3,0,0,1,1,1,0,0,2,1,2,E01030440,1,2,3
451083934,495425,164087,-0.630594,51.367838,9/5/2021,sep,1,1:15:00,1,night,E07000214,1,3,3,70,0,0,0,0,6,1,1,0,0,2,1,1,E01030763,1,2,2
451083994,513808,164773,-0.366405,51.37062,9/5/2021,sep,1,12:30:00,12,after,E07000207,3,3009,6,30,6,3,0,1,1,1,2,0,0,1,1,2,E01030307,1,2,2
451083996,500397,167117,-0.558339,51.394218,9/5/2021,sep,1,13:18:00,13,after,E07000212,1,3,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030690,3,3,2
451084004,507016,146954,-0.469274,51.21177,9/5/2021,sep,1,10:28:00,10,morni,E07000209,6,0,6,60,0,0,0,0,1,1,1,0,0,2,1,2,E01030491,1,2,2
451084008,511567,150454,-0.403059,51.24236,9/5/2021,sep,1,13:25:00,13,after,E07000209,6,0,6,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030446,1,2,2
451084049,484489,146893,-0.791713,51.214996,9/3/2021,sep,6,16:45:00,16,after,E07000216,3,31,3,60,0,0,0,0,1,1,1,0,0,1,1,2,E01030888,1,3,3
451084159,515177,168553,-0.345524,51.40432,9/5/2021,sep,1,12:25:00,12,after,E07000207,3,3050,6,20,3,6,0,0,1,1,1,0,0,1,2,2,E01030326,1,2,2
451084184,508351,170429,-0.443045,51.422525,9/3/2021,sep,6,15:30:00,15,after,E07000213,6,0,6,30,3,6,0,0,1,1,1,0,0,1,2,2,E01030698,1,2,3
451084257,528028,150870,-0.16721,51.242647,9/6/2021,sep,2,7:03:00,7,morni,E07000211,3,23,3,30,2,3,0,1,1,1,1,0,0,1,1,2,E01030612,1,1,3
451084272,510663,160618,-0.412858,51.333895,9/4/2021,sep,7,11:00:00,11,morni,E07000207,6,0,6,30,3,3,0,0,1,1,1,0,0,2,3,2,E01030306,1,2,3
451084378,519775,149395,-0.285879,51.23118,9/6/2021,sep,2,10:52:00,10,morni,E07000210,6,0,6,30,3,6,0,0,1,1,1,0,0,2,1,2,E01030526,1,3,3
451084437,511713,164488,-0.39658,51.368474,9/2/2021,sep,5,20:50:00,20,eveni,E07000207,3,244,1,30,1,6,0,0,4,1,1,0,0,1,3,2,E01030317,1,2,3
451084472,513381,154233,-0.375886,51.27597,9/6/2021,sep,2,18:00:00,18,eveni,E07000210,3,246,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030521,2,2,3
451084514,490489,154615,-0.703882,51.283496,9/6/2021,sep,2,21:40:00,21,eveni,E07000209,4,1,6,40,0,0,0,0,6,1,1,0,0,2,1,2,E01030466,1,1,2
451084586,506413,159770,-0.474095,51.327082,9/6/2021,sep,2,8:45:00,8,morni,E07000217,1,25,3,70,0,0,0,0,1,1,1,0,0,2,3,1,E01030947,1,2,3
451084749,503950,162107,-0.508752,51.348545,9/6/2021,sep,2,14:30:00,14,after,E07000212,6,0,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030696,1,2,3
451084822,520622,159844,-0.270229,51.324915,9/7/2021,sep,3,8:07:00,8,morni,E07000208,6,0,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030417,1,1,3
451084894,490613,148300,-0.703702,51.226706,9/4/2021,sep,7,11:30:00,11,morni,E07000209,3,31,3,60,0,0,0,0,1,1,1,0,0,2,1,2,E01030471,3,3,3
451084941,514275,148658,-0.364853,51.225682,9/7/2021,sep,3,14:32:00,14,after,E07000210,3,25,6,30,3,6,0,0,1,1,1,0,0,2,1,2,E01030558,1,2,3
451084990,532847,156827,-0.095998,51.295081,9/7/2021,sep,3,18:45:00,18,eveni,E07000215,6,0,6,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030844,1,1,3
451085008,523150,157567,-0.234752,51.303909,9/7/2021,sep,3,19:05:00,19,eveni,E07000211,6,0,6,30,3,6,0,0,4,1,1,1,0,1,1,2,E01030640,1,2,2
451085017,496383,152719,-0.619905,51.265485,9/7/2021,sep,3,21:02:00,21,eveni,E07000209,3,323,1,40,1,6,0,0,4,1,1,0,0,2,1,2,E01030499,1,2,3
451085161,521325,160484,-0.259927,51.330518,8/30/2021,aug,2,15:15:00,15,after,E07000208,4,284,6,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030412,1,1,2
451085178,517469,156818,-0.316456,51.298377,9/8/2021,sep,4,5:00:00,5,night,E07000210,3,24,1,40,1,4,0,0,4,8,1,0,0,1,1,2,E01030553,1,2,3
451085247,528117,150575,-0.166041,51.239976,9/8/2021,sep,4,10:35:00,10,morni,E07000211,3,25,6,30,0,0,0,1,1,1,1,0,0,1,1,2,E01030612,1,1,2
451085324,499968,158519,-0.566916,51.317006,9/7/2021,sep,3,13:49:00,13,after,E07000217,6,0,6,30,0,0,0,1,1,1,1,0,0,1,1,2,E01030954,1,1,2
451085411,516317,165471,-0.330149,51.376386,9/8/2021,sep,4,14:52:00,14,after,E07000207,3,309,1,40,1,6,0,0,1,1,1,0,0,1,1,2,E01030319,1,2,3
451085426,506268,170892,-0.472854,51.427081,9/7/2021,sep,3,15:30:00,15,after,E07000213,3,308,1,30,1,4,0,8,1,1,1,0,0,2,1,2,E01030715,1,2,3
451085429,495597,147930,-0.632444,51.222567,9/7/2021,sep,3,16:00:00,16,after,E07000209,3,3,7,70,0,0,0,0,1,1,1,0,0,2,2,1,E01030478,1,1,2
451085435,505053,174180,-0.489349,51.456862,8/10/2021,aug,3,18:59:00,18,eveni,E07000213,4,378,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030743,1,2,3
451085449,532511,143106,-0.105886,51.171847,9/7/2021,sep,3,18:10:00,18,eveni,E07000215,6,0,6,40,0,0,0,0,1,1,1,0,0,2,3,2,E01030816,1,1,2
451085480,528719,152320,-0.156795,51.255523,9/8/2021,sep,4,18:30:00,18,eveni,E07000211,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030610,1,2,2
451085490,521114,145419,-0.26805,51.195161,9/7/2021,sep,3,16:30:00,16,after,E07000210,6,0,6,40,0,0,0,0,1,1,1,0,0,2,1,2,E01030530,1,1,3
451085492,500528,171084,-0.555334,51.429853,9/7/2021,sep,3,18:12:00,18,eveni,E07000212,6,0,6,30,7,6,0,0,1,1,1,0,0,1,1,2,E01030669,1,2,3
451085497,531286,153579,-0.119569,51.266253,9/8/2021,sep,4,15:10:00,15,after,E07000215,6,0,6,40,3,6,0,0,1,1,1,0,0,2,1,2,E01030815,2,2,2
451085505,483795,147167,-0.801583,51.217561,9/8/2021,sep,4,19:56:00,19,eveni,E07000216,3,287,6,30,9,6,0,0,4,2,2,0,0,1,1,2,E01030885,1,2,2
451085735,506964,171455,-0.462676,51.43201,9/7/2021,sep,3,15:15:00,15,after,E07000213,4,377,6,30,3,6,0,1,1,1,1,0,0,1,2,2,E01030704,1,1,3
451085873,510945,166025,-0.407129,51.38244,9/7/2021,sep,3,14:25:00,14,after,E07000207,6,0,6,30,6,6,0,0,1,1,1,0,0,1,3,2,E01030354,1,2,3
451085945,527524,150850,-0.174433,51.24258,9/9/2021,sep,5,14:45:00,14,after,E07000211,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030615,1,2,3
451086028,502852,173638,-0.521174,51.452394,9/9/2021,sep,5,23:44:00,23,eveni,E07000213,1,25,3,70,0,0,0,0,4,1,1,0,0,2,1,1,E01030735,1,2,3
451086206,537224,139642,-0.039831,51.139606,9/7/2021,sep,3,12:00:00,12,after,E07000215,3,264,6,30,0,0,0,0,1,8,1,0,0,1,2,2,E01030823,1,2,3
451086356,510731,160134,-0.412033,51.329531,9/9/2021,sep,5,19:27:00,19,eveni,E07000207,3,245,6,30,9,6,0,0,1,1,1,0,0,1,3,2,E01030300,1,2,3
451086404,521462,149116,-0.261823,51.228316,9/10/2021,sep,6,14:20:00,14,after,E07000210,6,0,6,40,0,0,0,0,1,1,1,0,0,2,1,2,E01030527,3,2,2
451086434,503601,171358,-0.511065,51.431763,9/8/2021,sep,4,13:45:00,13,after,E07000213,3,308,3,30,3,3,0,5,1,1,1,0,0,1,3,2,E01030736,1,2,3
451086442,504935,165747,-0.493541,51.381083,9/10/2021,sep,6,20:16:00,20,eveni,E07000212,3,317,3,40,0,0,0,5,4,2,2,0,0,1,1,2,E01030651,1,1,3
451086448,522551,159041,-0.242834,51.317286,9/10/2021,sep,6,20:30:00,20,eveni,E07000208,4,288,6,40,3,4,0,0,6,2,2,0,0,2,1,2,E01030379,1,2,3
451086529,534254,156321,-0.076021,51.290204,9/11/2021,sep,7,8:44:00,8,morni,E07000215,4,2208,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030850,1,2,3
451086559,489189,148113,-0.724136,51.225249,9/11/2021,sep,7,11:01:00,11,morni,E07000209,6,0,7,40,3,6,0,0,1,1,1,0,0,2,1,2,E01030471,2,2,3
451086574,486471,160267,-0.760112,51.33493,9/10/2021,sep,6,17:40:00,17,after,E07000214,6,0,6,30,3,4,0,0,1,2,2,4,0,1,1,2,E01030793,1,2,3
451086576,499455,149705,-0.576723,51.237864,9/11/2021,sep,7,13:15:00,13,after,E07000209,3,322,3,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030452,1,2,3
451086586,500703,167176,-0.553925,51.394694,9/11/2021,sep,7,8:15:00,8,morni,E07000212,6,0,6,60,0,0,0,0,6,1,1,5,0,2,1,2,E01030677,1,2,2
451086590,492044,161241,-0.679884,51.342811,9/9/2021,sep,5,11:30:00,11,morni,E07000214,4,311,6,50,0,0,0,0,1,1,2,0,0,2,1,2,E01030780,1,2,2
451086597,506044,151733,-0.481772,51.254909,9/11/2021,sep,7,12:10:00,12,after,E07000209,6,0,6,30,3,6,0,0,1,1,1,0,0,2,3,2,E01030440,1,2,3
451086660,523513,150597,-0.231953,51.241188,9/12/2021,sep,1,0:41:00,0,night,E07000210,3,1,6,40,0,0,0,0,6,8,1,0,0,1,1,2,E01030527,1,1,3
451086663,501234,159120,-0.548585,51.322185,9/12/2021,sep,1,3:31:00,3,night,E07000217,6,0,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030980,1,4,3
451086743,534647,158691,-0.069495,51.31141,9/12/2021,sep,1,13:29:00,13,after,E07000215,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030856,2,2,3
451086746,497476,146751,-0.605866,51.211651,9/12/2021,sep,1,12:54:00,12,after,E07000209,6,0,9,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030478,1,3,3
451086763,500858,172278,-0.550249,51.440527,8/16/2021,aug,2,17:07:00,17,after,E07000212,3,308,6,40,9,6,0,0,1,1,1,0,0,1,1,2,E01030668,1,4,3
451086815,498662,151585,-0.587562,51.254901,9/11/2021,sep,7,15:42:00,15,after,E07000209,6,0,6,30,6,6,0,5,1,1,1,0,0,1,1,2,E01030485,1,2,3
451086823,503970,165069,-0.507601,51.375166,9/10/2021,sep,6,18:57:00,18,eveni,E07000212,3,320,3,50,0,0,0,0,1,1,1,0,0,2,1,2,E01030650,3,3,3
451086847,484395,146602,-0.793127,51.212394,9/12/2021,sep,1,19:38:00,19,eveni,E07000216,4,3001,6,30,0,0,0,0,4,1,1,0,0,1,2,2,E01030888,1,1,3
451087003,517595,149971,-0.316899,51.23681,9/12/2021,sep,1,11:45:00,11,morni,E07000210,3,25,6,30,3,6,0,0,1,1,1,0,0,2,3,2,E01030537,1,2,3
451087097,505915,151540,-0.483677,51.253198,9/13/2021,sep,2,9:23:00,9,morni,E07000209,6,0,6,50,3,3,0,0,1,1,1,0,0,2,1,2,E01030440,1,2,3
451087258,524992,159259,-0.207749,51.318715,9/13/2021,sep,2,15:29:00,15,after,E07000211,6,0,6,30,9,6,0,0,1,1,1,0,0,1,3,2,E01030559,1,1,3
451087279,501197,159096,-0.549123,51.321976,9/13/2021,sep,2,20:01:00,20,eveni,E07000217,6,0,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030983,4,2,3
451087387,536064,151832,-0.051788,51.249433,9/14/2021,sep,3,5:45:00,5,night,E07000215,3,25,6,50,0,0,0,0,4,2,2,0,0,2,1,2,E01030825,1,1,2
451087399,505522,148701,-0.490142,51.227752,9/14/2021,sep,3,9:12:00,9,morni,E07000209,3,25,6,40,0,0,0,0,1,2,2,0,0,2,1,2,E01030491,1,1,3
451087541,510697,167117,-0.410351,51.392303,9/14/2021,sep,3,12:15:00,12,after,E07000207,3,3050,6,30,9,6,0,0,1,2,2,0,0,1,1,2,E01030361,1,2,3
451087562,495469,147177,-0.634477,51.21582,9/14/2021,sep,3,13:14:00,13,after,E07000209,4,3000,6,30,0,0,0,0,1,1,2,0,0,2,1,2,E01030478,2,1,3
451087631,485492,145451,-0.777699,51.201883,9/14/2021,sep,3,11:54:00,11,morni,E07000216,6,0,6,30,0,0,0,0,1,2,2,0,0,1,1,2,E01030883,1,1,3
451087664,491396,155327,-0.690699,51.289752,9/14/2021,sep,3,16:00:00,16,after,E07000209,4,1,6,60,0,0,0,0,1,8,2,0,0,2,1,2,E01030473,1,1,3
451087669,522861,164090,-0.236648,51.362597,9/14/2021,sep,3,16:15:00,16,after,E07000208,3,1,6,30,0,0,0,0,1,1,2,0,0,1,1,2,E01030398,1,1,3
451087676,500969,156964,-0.552996,51.302851,9/13/2021,sep,2,18:03:00,18,eveni,E07000217,4,380,6,30,8,6,0,0,1,1,1,0,0,1,3,2,E01030973,1,2,3
451087695,525900,148769,-0.198417,51.224237,9/5/2021,sep,1,21:26:00,21,eveni,E07000211,3,2044,6,30,9,6,0,0,4,1,1,0,0,1,1,2,E01030633,1,2,3
451087849,517064,164086,-0.319876,51.363784,9/14/2021,sep,3,11:07:00,11,morni,E07000207,3,3,3,70,0,0,0,0,1,2,2,0,0,2,1,1,E01030296,1,1,3
451087898,517191,149834,-0.322728,51.235662,9/15/2021,sep,4,10:00:00,10,morni,E07000210,3,25,1,40,1,3,0,4,1,1,1,0,0,1,1,2,E01030533,1,2,3
451087963,502418,138073,-0.537606,51.13278,9/12/2021,sep,1,10:00:00,10,morni,E07000216,6,0,6,40,7,4,0,0,1,1,1,0,0,2,1,2,E01030862,1,2,2
451087984,494900,132882,-0.646384,51.087409,9/13/2021,sep,2,11:20:00,11,morni,E07000216,3,283,6,50,0,0,0,0,1,1,1,0,0,2,1,2,E01030869,1,2,3
451088049,512810,157981,-0.382886,51.309771,9/15/2021,sep,4,8:55:00,8,morni,E07000210,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030543,4,4,2
